ID,Calories_Burned
TEST_0074,31.150986221468038
TEST_0075,91.23354791715643
TEST_0076,63.22584858495237
TEST_0077,68.60733821151618
TEST_0078,42.32521453767946
TEST_0079,183.36734794048002
TEST_0080,175.24028607123736
TEST_0081,139.2685389018768
TEST_0082,95.14180851004858
TEST_0083,100.77902030389063
TEST_0084,61.10775623326955
TEST_0085,181.22779366044074
TEST_0086,135.0230843530883
TEST_0087,18.4242203270751
TEST_0088,147.41146722766726
TEST_0089,44.31645526069321
TEST_0090,38.61860828166552
TEST_0091,36.80413345299246
TEST_0092,25.261069219027913
TEST_0093,194.08656691994472
TEST_0094,1.1674326910938326
TEST_0095,8.006820099143301
TEST_0096,233.82204043970555
TEST_0097,142.00968689723993
TEST_0098,189.33310672143827
TEST_0099,167.7309508598482
TEST_0100,14.16381077759636
TEST_0101,98.72370336581938
TEST_0102,185.78197987771742
TEST_0103,171.59805618164967
TEST_0104,62.99495853935651
TEST_0105,163.50186307176614
TEST_0106,35.52528234260508
TEST_0107,21.462391404166798
TEST_0108,182.03128299305692
TEST_0109,30.37497266476821
TEST_0110,108.7822466219334
TEST_0111,186.75392755945438
TEST_0112,45.611923154290025
TEST_0113,143.91543053864262
TEST_0114,51.64155951364531
TEST_0115,84.3852634486195
TEST_0116,85.11330461649015
TEST_0117,63.917308725281686
TEST_0118,12.97827469583212
TEST_0119,6.777204183244689
TEST_0120,183.78413851637094
TEST_0121,52.88722567869123
TEST_0122,41.17116074356677
TEST_0123,18.51318790585252
TEST_0124,29.968803824659446
TEST_0125,99.86827622948462
TEST_0126,47.529653640334864
TEST_0127,52.10466517034946
TEST_0128,103.83678584637121
TEST_0129,77.45503421066879
TEST_0130,60.16793445915222
TEST_0131,185.93803373337855
TEST_0132,67.2067259739422
TEST_0133,135.14870848188824
TEST_0134,113.31942759795898
TEST_0135,72.71689163753861
TEST_0136,71.11006600056376
TEST_0137,63.150100305584616
TEST_0138,177.12591751346966
TEST_0139,22.51262857585683
TEST_0140,112.86049461821985
TEST_0141,16.712596072430735
TEST_0142,108.34230409693869
TEST_0143,41.748749251774626
TEST_0144,10.743952806997338
TEST_0145,31.788449821658855
TEST_0146,156.50836400245151
TEST_0147,83.98958159091941
TEST_0148,115.79118572192668
TEST_0149,86.99916571431723
TEST_0150,38.718366455407896
TEST_0151,79.3189014433937
TEST_0152,73.81645915709775
TEST_0153,19.590683963081272
TEST_0154,95.9603967269567
TEST_0155,57.13645724958375
TEST_0156,134.98207075382808
TEST_0157,39.602302322701796
TEST_0158,200.8890434795476
TEST_0159,38.38245224231569
TEST_0160,129.75965505998985
TEST_0161,100.57946742249688
TEST_0162,107.32825929248969
TEST_0163,140.74810670451862
TEST_0164,56.935689480053185
TEST_0165,31.625182879080654
TEST_0166,39.415976627840735
TEST_0167,133.81505537694082
TEST_0168,204.3641596793974
TEST_0169,106.54208699668257
TEST_0170,70.39287249272905
TEST_0171,76.26360328094452
TEST_0172,6.8345353081969815
TEST_0173,87.23382406959132
TEST_0174,13.383908594541044
TEST_0175,46.15323964967874
TEST_0176,12.404204266634132
TEST_0177,57.02861708558697
TEST_0178,175.04148579519187
TEST_0179,188.33702071493195
TEST_0180,44.368607295621146
TEST_0181,76.38645580761711
TEST_0182,69.16177520907532
TEST_0183,123.82641013202465
TEST_0184,126.04968639079509
TEST_0185,78.99436712599322
TEST_0186,12.119480367892207
TEST_0187,49.279837026321836
TEST_0188,156.17928551225202
TEST_0189,4.883483746113598
TEST_0190,39.357702801980054
TEST_0191,6.777204183244689
TEST_0192,164.432977036134
TEST_0193,39.75311916610886
TEST_0194,176.6871168023497
TEST_0195,100.64051874935004
TEST_0196,2.962045405058657
TEST_0197,207.04837790099322
TEST_0198,1.0242565953344713
TEST_0199,6.803962665791504
TEST_0200,14.635022397404386
TEST_0201,128.07211391982926
TEST_0202,21.664850849348575
TEST_0203,37.82659842243285
TEST_0204,93.94489827918935
TEST_0205,92.07323676350481
TEST_0206,151.3315402885901
TEST_0207,84.80539748305571
TEST_0208,14.694218726689888
TEST_0209,63.41731562421672
TEST_0210,61.850382464264634
TEST_0211,196.55269399065196
TEST_0212,167.9507147658558
TEST_0213,14.838154527486443
TEST_0214,53.38350789323347
TEST_0215,65.24876774275396
TEST_0216,90.37788199990878
TEST_0217,146.35197954133818
TEST_0218,41.831490527166586
TEST_0219,92.75778810073747
TEST_0220,167.40132972918786
TEST_0221,64.69926794390368
TEST_0222,139.2836178260888
TEST_0223,188.29185678257406
TEST_0224,79.89714751046752
TEST_0225,31.620523300756258
TEST_0226,68.99603420451058
TEST_0227,147.76830839986224
TEST_0228,55.4084734544618
TEST_0229,6.298920099737693
TEST_0230,58.40050699166777
TEST_0231,55.799718022303004
TEST_0232,60.96722157103872
TEST_0233,76.65510149651088
TEST_0234,17.152870018892067
TEST_0235,49.70259119545633
TEST_0236,127.46686192408498
TEST_0237,16.859368610495224
TEST_0238,148.92657264843172
TEST_0239,19.32534264382676
TEST_0240,17.454748365732524
TEST_0241,192.82493997941202
TEST_0242,87.5777671222193
TEST_0243,9.904318970567239
TEST_0244,40.29406891061058
TEST_0245,69.76969115246247
TEST_0246,44.45428323419414
TEST_0247,119.14215944873511
TEST_0248,43.3625961561143
TEST_0249,18.37541244772173
TEST_0250,52.945095112826834
TEST_0251,92.3002788047372
TEST_0252,39.91106546064937
TEST_0253,107.02557164769682
TEST_0254,109.26061609827359
TEST_0255,32.6002791895119
TEST_0256,4.732609769722629
TEST_0257,103.92368253047249
TEST_0258,135.9140393603899
TEST_0259,16.82155171635162
TEST_0260,21.726787404031075
TEST_0261,69.78850320350803
TEST_0262,51.46659775464341
TEST_0263,20.726859500925496
TEST_0264,25.33567018150076
TEST_0265,2.96557164226729
TEST_0266,56.35350265191976
TEST_0267,17.81023063392457
TEST_0268,63.476877546321816
TEST_0269,182.04713250261761
TEST_0270,97.78709776656902
TEST_0271,130.33621843674368
TEST_0272,16.49661185475636
TEST_0273,153.48567210551843
TEST_0274,21.798362967221763
TEST_0275,53.877350724813105
TEST_0276,77.53313151193758
TEST_0277,155.70586448842818
TEST_0278,1.843459096568541
TEST_0279,64.21407612572013
TEST_0280,178.6132671835313
TEST_0281,106.85153704053582
TEST_0282,34.71813318206355
TEST_0283,14.72150017275076
TEST_0284,180.44011846333197
TEST_0285,43.736354579067786
TEST_0286,38.94769232955576
TEST_0287,53.11863776079521
TEST_0288,101.71563245529092
TEST_0289,51.996013405911484
TEST_0290,180.0735662881061
TEST_0291,42.9632337465066
TEST_0292,71.25533082990638
TEST_0293,49.77664526936387
TEST_0294,133.44848074999587
TEST_0295,37.16785615823029
TEST_0296,77.38124728945542
TEST_0297,126.55474507033368
TEST_0298,128.42514429653244
TEST_0299,194.82561041189052
TEST_0300,221.17434066156304
TEST_0301,8.914040269522227
TEST_0302,225.3296679636834
TEST_0303,109.2678649942337
TEST_0304,64.62063860703836
TEST_0305,147.99647796044883
TEST_0306,57.28015757052711
TEST_0307,213.17384403485684
TEST_0308,184.54193450498377
TEST_0309,138.73149103678767
TEST_0310,84.10349715004965
TEST_0311,35.194443356010964
TEST_0312,161.60644672822235
TEST_0313,81.62214117244814
TEST_0314,187.58866350840773
TEST_0315,188.72417702233201
TEST_0316,230.82941452441008
TEST_0317,162.99166856113885
TEST_0318,58.49683231613497
TEST_0319,243.59188765778217
TEST_0320,212.73829921612327
TEST_0321,84.17571390584594
TEST_0322,171.49058204807753
TEST_0323,80.82122421083962
TEST_0324,53.12864677108597
TEST_0325,11.081687948014263
TEST_0326,93.30048813151453
TEST_0327,99.53767816896219
TEST_0328,83.44977992560598
TEST_0329,68.4376061260002
TEST_0330,5.0538704589123835
TEST_0331,122.50992669004623
TEST_0332,14.999419707954884
TEST_0333,91.5642415740152
TEST_0334,37.60972785270895
TEST_0335,99.41873018921578
TEST_0336,99.90464719430342
TEST_0337,157.25359564720418
TEST_0338,93.33102276870981
TEST_0339,121.88921154428883
TEST_0340,24.645720485222732
TEST_0341,207.69982172334895
TEST_0342,79.9503985566426
TEST_0343,141.79733646512582
TEST_0344,91.37570227306999
TEST_0345,12.805948045713391
TEST_0346,29.844100605913102
TEST_0347,76.81291835530278
TEST_0348,27.429250938210327
TEST_0349,171.04991910626504
TEST_0350,185.5503916589248
TEST_0351,60.58705237993078
TEST_0352,130.51632111188812
TEST_0353,62.14206679895591
TEST_0354,68.9118032776742
TEST_0355,1.194643580774154
TEST_0356,163.17739048141587
TEST_0357,185.8530470172826
TEST_0358,122.92733582938303
TEST_0359,127.93095952414367
TEST_0360,82.98616704419004
TEST_0361,128.259706104446
TEST_0362,140.00394796038734
TEST_0363,22.73851432734332
TEST_0364,166.78994744221237
TEST_0365,29.040263618588483
TEST_0366,123.72253265366533
TEST_0367,25.29655167983669
TEST_0368,214.4555630198886
TEST_0369,123.66563919683935
TEST_0370,24.339521067360003
TEST_0371,110.75878654257505
TEST_0372,88.98737884393528
TEST_0373,134.20715077443538
TEST_0374,20.273791204032893
TEST_0375,180.90402279651852
TEST_0376,209.06349506178822
TEST_0377,205.5225192404109
TEST_0378,48.592239306296534
TEST_0379,78.57822889213743
TEST_0380,152.22957781367293
TEST_0381,23.466600406038964
TEST_0382,27.769243658325696
TEST_0383,207.75226138928176
TEST_0384,5.878371447775387
TEST_0385,6.23418558373073
TEST_0386,171.32613177366437
TEST_0387,94.09741530275184
TEST_0388,115.29681222650514
TEST_0389,171.49038362975057
TEST_0390,177.6880527797555
TEST_0391,20.453104515222744
TEST_0392,113.44468743064408
TEST_0393,134.84064174373003
TEST_0394,32.2667961945715
TEST_0395,172.40556923656757
TEST_0396,93.528161413042
TEST_0397,21.778988137887445
TEST_0398,112.14417114371962
TEST_0399,129.7742218664061
TEST_0400,90.44400116476598
TEST_0401,194.14549761076216
TEST_0402,157.46791262527688
TEST_0403,141.56940638509067
TEST_0404,112.23400273723027
TEST_0405,97.72161721245554
TEST_0406,18.711025481494964
TEST_0407,66.80430938426024
TEST_0408,163.4487671547225
TEST_0409,196.48227174359266
TEST_0410,109.40625165061526
TEST_0411,223.58933241745436
TEST_0412,9.482965928541432
TEST_0413,54.70968474472594
TEST_0414,166.28451943453345
TEST_0415,9.807952380419836
TEST_0416,52.15252196953514
TEST_0417,84.73949152236604
TEST_0418,28.600590824307126
TEST_0419,9.311629641979998
TEST_0420,163.01971841733717
TEST_0421,34.27010893056554
TEST_0422,82.84045864609426
TEST_0423,80.02083296962296
TEST_0424,142.44502145718863
TEST_0425,43.881279708541264
TEST_0426,42.73597526588843
TEST_0427,8.28533391708398
TEST_0428,67.63660711339254
TEST_0429,98.55681568889064
TEST_0430,102.92968440744139
TEST_0431,215.86945456904837
TEST_0432,54.21109471038875
TEST_0433,2.5708511717707485
TEST_0434,181.02132745072808
TEST_0435,50.01978116794577
TEST_0436,54.4879325035938
TEST_0437,159.19078138893988
TEST_0438,47.40488849888642
TEST_0439,179.13447555262366
TEST_0440,216.10971529954236
TEST_0441,43.032626033334935
TEST_0442,44.935128551040776
TEST_0443,65.69044393172261
TEST_0444,216.51416632521963
TEST_0445,136.82140196333057
TEST_0446,162.1392733913944
TEST_0447,41.02052775745367
TEST_0448,88.19036634841284
TEST_0449,46.67838799300378
TEST_0450,100.47014018746238
TEST_0451,128.55886884770976
TEST_0452,80.98239475956662
TEST_0453,53.82294050527828
TEST_0454,34.85178865903394
TEST_0455,43.13772896395027
TEST_0456,119.67339022747987
TEST_0457,147.06334654081894
TEST_0458,177.4847330602136
TEST_0459,146.8248334772015
TEST_0460,88.94297129026094
TEST_0461,193.81291349112195
TEST_0462,72.88325406389887
TEST_0463,113.88381411855899
TEST_0464,93.3677849021743
TEST_0465,41.9911630816254
TEST_0466,102.3841230321375
TEST_0467,54.66582776912173
TEST_0468,146.9772225608588
TEST_0469,6.846689498314247
TEST_0470,88.0106504374888
TEST_0471,29.517389519010706
TEST_0472,49.91146532467069
TEST_0473,23.632115995603886
TEST_0474,169.2346038159534
TEST_0475,183.5699935648426
TEST_0476,24.525361878220817
TEST_0477,38.77115760363695
TEST_0478,27.000949178435967
TEST_0479,32.87081786041751
TEST_0480,43.35675112493809
TEST_0481,23.16112249919093
TEST_0482,188.4379099205765
TEST_0483,130.29739569035445
TEST_0484,57.50222732582058
TEST_0485,7.829792999960348
TEST_0486,4.785038695501494
TEST_0487,219.06473085808338
TEST_0488,19.128154508432576
TEST_0489,9.936100500547338
TEST_0490,196.92966198694614
TEST_0491,88.61655140091999
TEST_0492,79.1965485384895
TEST_0493,50.89447616888263
TEST_0494,87.48285749011634
TEST_0495,47.240396275427905
TEST_0496,20.61330851434803
TEST_0497,27.521815662726798
TEST_0498,131.53342059196802
TEST_0499,118.66153799661139
TEST_0500,14.60540139667302
TEST_0501,108.99872226201609
TEST_0502,177.95850143680957
TEST_0503,19.729150192288756
TEST_0504,100.37850905989073
TEST_0505,18.007450895154893
TEST_0506,159.81946930110672
TEST_0507,67.50804200536221
TEST_0508,180.29349301310396
TEST_0509,122.88835566673026
TEST_0510,67.90330583047484
TEST_0511,85.21090789944492
TEST_0512,35.65690151032998
TEST_0513,56.12570586842986
TEST_0514,61.96014076686756
TEST_0515,139.42239408124564
TEST_0516,151.24812169623328
TEST_0517,5.962874748186653
TEST_0518,183.1933748322455
TEST_0519,25.380369558932248
TEST_0520,60.570370145533126
TEST_0521,89.6556593620872
TEST_0522,208.31424728460732
TEST_0523,120.40867709299036
TEST_0524,98.67219581615562
TEST_0525,69.19730445941619
TEST_0526,113.3643460409049
TEST_0527,5.534245707678763
TEST_0528,172.7756484836169
TEST_0529,194.97624410486952
TEST_0530,67.0344163833482
TEST_0531,135.12886854460334
TEST_0532,28.214540566025434
TEST_0533,142.36175757536984
TEST_0534,102.54605626704887
TEST_0535,102.19728431501643
TEST_0536,0.7537734859899283
TEST_0537,121.53935918288111
TEST_0538,59.45909558138426
TEST_0539,45.735244341108256
TEST_0540,131.77955086022467
TEST_0541,16.152130715511444
TEST_0542,134.2438771142546
TEST_0543,96.27476472304511
TEST_0544,88.21225508052405
TEST_0545,91.05564508270714
TEST_0546,18.494655054395086
TEST_0547,100.31596961127232
TEST_0548,178.93362873823503
TEST_0549,22.791840307944923
TEST_0550,47.806521851725044
TEST_0551,138.94830591936903
TEST_0552,118.19693035370126
TEST_0553,116.58710737582656
TEST_0554,77.79860746210953
TEST_0555,25.680301058597674
TEST_0556,140.654324705206
TEST_0557,92.90796880406573
TEST_0558,209.41207036417916
TEST_0559,36.62126964984952
TEST_0560,5.534697310885622
TEST_0561,24.218801180319648
TEST_0562,194.2814294715113
TEST_0563,88.15470556593812
TEST_0564,54.468700457470014
TEST_0565,149.14274228220444
TEST_0566,36.59712254152903
TEST_0567,133.91940114725875
TEST_0568,10.125536811166844
TEST_0569,31.798305194549886
TEST_0570,35.20822974405478
TEST_0571,34.11456494686591
TEST_0572,27.08124654413142
TEST_0573,180.22466426654262
TEST_0574,51.44680210162115
TEST_0575,12.800049326538101
TEST_0576,10.30924509326889
TEST_0577,53.90639796169143
TEST_0578,27.731222820378676
TEST_0579,197.56940248563689
TEST_0580,84.42076524510955
TEST_0581,231.65414657060444
TEST_0582,93.16852420844945
TEST_0583,41.07225266324563
TEST_0584,92.55464844652947
TEST_0585,34.25438351133382
TEST_0586,110.18214010506858
TEST_0587,158.0432410000149
TEST_0588,166.7293498954683
TEST_0589,18.824268641431047
TEST_0590,155.6225664780774
TEST_0591,230.7237167122141
TEST_0592,25.65167818892637
TEST_0593,200.22650611621026
TEST_0594,71.20833428850462
TEST_0595,23.694920434152213
TEST_0596,8.112027966014248
TEST_0597,144.51532068074172
TEST_0598,144.53040735251966
TEST_0599,73.85632324718549
TEST_0600,191.18607445551652
TEST_0601,76.3713319247608
TEST_0602,227.79324644180568
TEST_0603,165.43560771919388
TEST_0604,145.25659503796064
TEST_0605,82.10542268405561
TEST_0606,124.5845230334417
TEST_0607,34.18522199064805
TEST_0608,113.67508252973863
TEST_0609,103.85978498850268
TEST_0610,62.151246511093206
TEST_0611,117.48437586568551
TEST_0612,127.87904582907183
TEST_0613,36.48414367400187
TEST_0614,22.121325254154574
TEST_0615,20.658050970911763
TEST_0616,85.2944387536343
TEST_0617,195.7087209724418
TEST_0618,24.691801167364048
TEST_0619,137.23247298684132
TEST_0620,202.6826300709934
TEST_0621,1.6503591983172752
TEST_0622,38.77522398473215
TEST_0623,20.9682270714168
TEST_0624,59.91849429445948
TEST_0625,61.69426782303428
TEST_0626,96.02833272436138
TEST_0627,238.36251759933984
TEST_0628,88.1443123064519
TEST_0629,94.61053777922729
TEST_0630,21.397915293437798
TEST_0631,50.61889570903428
TEST_0632,197.88324396725181
TEST_0633,74.9772509936261
TEST_0634,40.16930191209488
TEST_0635,35.943228259982675
TEST_0636,150.3208492717186
TEST_0637,113.28697214573145
TEST_0638,48.878828829202135
TEST_0639,137.98295878674864
TEST_0640,27.45594468543435
TEST_0641,35.16335037454838
TEST_0642,84.83429418551954
TEST_0643,43.246674341272886
TEST_0644,6.503058688127642
TEST_0645,185.56586999862517
TEST_0646,68.17467487233361
TEST_0647,76.21674631585914
TEST_0648,26.9114874985986
TEST_0649,76.81416062247912
TEST_0650,80.70754077048296
TEST_0651,154.63366196633885
TEST_0652,88.62756745108709
TEST_0653,7.503283025995642
TEST_0654,11.9871846602162
TEST_0655,6.353212145066634
TEST_0656,111.02011677870115
TEST_0657,90.0937778272711
TEST_0658,10.520806823753027
TEST_0659,30.32374754862454
TEST_0660,12.891077326476548
TEST_0661,73.44069644164944
TEST_0662,92.61656028253451
TEST_0663,9.760762376180107
TEST_0664,93.8624130869435
TEST_0665,66.87497579681097
TEST_0666,152.05391670131573
TEST_0667,181.77631009347374
TEST_0668,67.00822648478942
TEST_0669,237.68133640217258
TEST_0670,130.9438152564527
TEST_0671,28.100112475789206
TEST_0672,105.66711895797059
TEST_0673,103.4170976032395
TEST_0674,73.48488789396487
TEST_0675,185.70002739549687
TEST_0676,17.783679281095175
TEST_0677,119.13266469511224
TEST_0678,63.52099258085071
TEST_0679,86.1666152356632
TEST_0680,4.570959032271951
TEST_0681,110.49967682059409
TEST_0682,159.07646330650763
TEST_0683,17.6710704185469
TEST_0684,4.31207015259193
TEST_0685,24.294964759712776
TEST_0686,167.301883100153
TEST_0687,61.97980258216753
TEST_0688,91.20452388762389
TEST_0689,81.06124903405922
TEST_0690,250.8371849448698
TEST_0691,16.65840591111269
TEST_0692,233.03001208665208
TEST_0693,195.7229834079803
TEST_0694,127.67734976667678
TEST_0695,53.26078973687504
TEST_0696,127.68841929380393
TEST_0697,70.12894446009066
TEST_0698,82.54104567209737
TEST_0699,101.02390290415826
TEST_0700,154.3290172596108
TEST_0701,75.91148752654908
TEST_0702,59.92044276706978
TEST_0703,200.8556102954812
TEST_0704,71.69692326957988
TEST_0705,25.268209306015635
TEST_0706,114.70495296876338
TEST_0707,27.517424335354136
TEST_0708,7.5503367431867385
TEST_0709,52.73555323096764
TEST_0710,67.56076269016205
TEST_0711,7.752381780303843
TEST_0712,46.13175630564182
TEST_0713,12.203308473449251
TEST_0714,169.29932692811943
TEST_0715,124.30473788676483
TEST_0716,8.624445865288573
TEST_0717,7.2589358541397555
TEST_0718,130.12950955531306
TEST_0719,55.75077815805368
TEST_0720,105.92386107003009
TEST_0721,70.16193305601647
TEST_0722,135.22838985915212
TEST_0723,67.43243562022482
TEST_0724,113.673960843837
TEST_0725,115.82962104897297
TEST_0726,36.48381443061271
TEST_0727,58.77675009323393
TEST_0728,182.3371551389642
TEST_0729,95.73173284515369
TEST_0730,215.82073557071735
TEST_0731,107.0594976547045
TEST_0732,4.682067850766707
TEST_0733,197.00188064987935
TEST_0734,74.94830877415585
TEST_0735,80.3391108409353
TEST_0736,56.574520210877
TEST_0737,34.51469601792747
TEST_0738,153.75204759826818
TEST_0739,225.05875209073704
TEST_0740,130.13195940969564
TEST_0741,21.687271076080545
TEST_0742,59.29427944272137
TEST_0743,59.3975682061001
TEST_0744,45.76226323590574
TEST_0745,16.230114320552886
TEST_0746,17.660601616365035
TEST_0747,87.9255485662138
TEST_0748,212.42695310967082
TEST_0749,191.28008954853377
TEST_0750,72.98849607292577
TEST_0751,15.553501737030356
TEST_0752,5.426504591598693
TEST_0753,54.10999610122276
TEST_0754,86.45084256283164
TEST_0755,26.30869926063665
TEST_0756,182.64112670210503
TEST_0757,47.43882386538968
TEST_0758,27.569183908731983
TEST_0759,116.99678848660297
TEST_0760,80.22256518612312
TEST_0761,97.74584641082372
TEST_0762,91.09667898896036
TEST_0763,79.03055609258715
TEST_0764,61.56963273220583
TEST_0765,166.6601698573419
TEST_0766,8.486489498503639
TEST_0767,11.838362535456875
TEST_0768,84.20891705769635
TEST_0769,65.10236370035406
TEST_0770,4.7079694460001695
TEST_0771,52.61342479094612
TEST_0772,170.0016426777925
TEST_0773,8.126820701477616
TEST_0774,149.0095014195129
TEST_0775,31.65490000210332
TEST_0776,222.01521213119696
TEST_0777,105.96722593600255
TEST_0778,174.52843891927742
TEST_0779,106.59804063691283
TEST_0780,209.76983974325543
TEST_0781,156.96803991296838
TEST_0782,27.290743500600463
TEST_0783,27.87326543323504
TEST_0784,131.27591287226568
TEST_0785,19.08405893368716
TEST_0786,102.52412394983388
TEST_0787,153.9195197224155
TEST_0788,89.84901640938496
TEST_0789,21.00463224356708
TEST_0790,149.11451926057683
TEST_0791,155.7346144719855
TEST_0792,30.149838310597293
TEST_0793,30.780452796891353
TEST_0794,156.79247431330973
TEST_0795,71.98990407914171
TEST_0796,46.91266137540568
TEST_0797,116.01143465619954
TEST_0798,11.803226922459816
TEST_0799,236.8486116394108
TEST_0800,75.36438426901749
TEST_0801,40.59833553898223
TEST_0802,25.620271301509987
TEST_0803,158.08251115509327
TEST_0804,7.696888503130886
TEST_0805,10.555842882159403
TEST_0806,82.11719007729319
TEST_0807,113.90652507933552
TEST_0808,74.37046762923079
TEST_0809,152.73149065793604
TEST_0810,74.2655304038936
TEST_0811,142.55098370758668
TEST_0812,136.67844903020966
TEST_0813,51.32744014921724
TEST_0814,63.922873817584716
TEST_0815,40.71113058720422
TEST_0816,13.548784784515323
TEST_0817,82.81608741911704
TEST_0818,54.65571144374903
TEST_0819,66.66738010828868
TEST_0820,3.46470783757575
TEST_0821,137.11428254404208
TEST_0822,103.14925716810703
TEST_0823,43.68915235900198
TEST_0824,59.89848462324619
TEST_0825,142.75740677411684
TEST_0826,74.20402361848716
TEST_0827,91.69427556056958
TEST_0828,43.85692290373583
TEST_0829,16.353123518089767
TEST_0830,103.29130990855379
TEST_0831,176.22591551021654
TEST_0832,7.699494560203208
TEST_0833,31.846738357521538
TEST_0834,68.38840325860696
TEST_0835,222.2938200209685
TEST_0836,120.54678895255951
TEST_0837,201.54957017472432
TEST_0838,197.61098739829143
TEST_0839,6.920224949234452
TEST_0840,235.28790287169775
TEST_0841,15.368496912432287
TEST_0842,154.33821526246413
TEST_0843,151.24161137056373
TEST_0844,111.73472879827642
TEST_0845,60.939898001546915
TEST_0846,34.781151796098314
TEST_0847,6.477529893471277
TEST_0848,174.70111419538088
TEST_0849,57.670260884679145
TEST_0850,38.33785881226084
TEST_0851,205.28620811402925
TEST_0852,-1.0639113845991635
TEST_0853,100.23746538407315
TEST_0854,47.50361473378046
TEST_0855,165.91166933502257
TEST_0856,34.01748563562305
TEST_0857,198.54458588642433
TEST_0858,78.47394704874775
TEST_0859,34.498135594650094
TEST_0860,163.2307008308288
TEST_0861,19.763976250839313
TEST_0862,92.18232327566969
TEST_0863,187.74265413958153
TEST_0864,124.4048719929474
TEST_0865,87.70761724971337
TEST_0866,3.528233097144371
TEST_0867,59.27100650625953
TEST_0868,62.07278338716335
TEST_0869,128.89145443372192
TEST_0870,157.04892603626885
TEST_0871,142.20999983605049
TEST_0872,130.0822519799541
TEST_0873,165.2026204298362
TEST_0874,188.67112659332184
TEST_0875,74.7205585773104
TEST_0876,47.37659313985813
TEST_0877,24.484652607931505
TEST_0878,171.31790150721164
TEST_0879,44.12645758965749
TEST_0880,112.43720254656216
TEST_0881,109.24544732415445
TEST_0882,42.24196145414928
TEST_0883,111.8738168721096
TEST_0884,81.30249856905819
TEST_0885,56.13643236648954
TEST_0886,43.94683791101737
TEST_0887,74.78628308147893
TEST_0888,7.663777717269649
TEST_0889,208.75708087345933
TEST_0890,101.460428030638
TEST_0891,156.79153865959898
TEST_0892,99.92017452364527
TEST_0893,45.26993074836749
TEST_0894,164.8483168818028
TEST_0895,145.29224491273894
TEST_0896,89.68864632542544
TEST_0897,134.54537964794727
TEST_0898,52.149161370622856
TEST_0899,47.99287514250779
TEST_0900,140.94084281903875
TEST_0901,87.18706755299338
TEST_0902,6.014061411128976
TEST_0903,174.31131354158293
TEST_0904,33.61980106457584
TEST_0905,12.085195854101485
TEST_0906,113.98831589348934
TEST_0907,43.60862524776147
TEST_0908,56.22706176385731
TEST_0909,50.33403895382261
TEST_0910,131.3708302283557
TEST_0911,41.270865295792426
TEST_0912,171.7521292515641
TEST_0913,32.57588313794243
TEST_0914,16.569245084876545
TEST_0915,149.30456785854446
TEST_0916,154.81800670230658
TEST_0917,74.75008759852942
TEST_0918,-2.5841101380955154
TEST_0919,93.76854886321419
TEST_0920,59.45410094380543
TEST_0921,89.82285055632016
TEST_0922,208.60656792473367
TEST_0923,273.5415796043881
TEST_0924,12.17023997247973
TEST_0925,20.43928080869796
TEST_0926,78.35950965760476
TEST_0927,206.6801026890665
TEST_0928,163.2780019872953
TEST_0929,17.628750136722278
TEST_0930,105.07043383577519
