Id,SalePrice
1618,119100.0
1619,147100.0
1620,159500.0
1621,147400.0
1622,165200.0
1623,255200.0
1624,245100.0
1625,117300.0
1626,173900.0
1627,212200.0
1628,280300.0
1629,186300.0
1630,275800.0
1631,230600.0
1632,220600.0
1633,204500.0
1634,213400.0
1635,211600.0
1636,165900.0
1637,193400.0
1638,195100.0
1639,174100.0
1640,219100.0
1641,176000.0
1642,249900.0
1643,221400.0
1644,235300.0
1645,194900.0
1646,181800.0
1647,159000.0
1648,127400.0
1649,158700.0
1650,118400.0
1651,113500.0
1652,107300.0
1653,110500.0
1654,138400.0
1655,122700.0
1656,140600.0
1657,141100.0
1658,168400.0
1659,109300.0
1660,185400.0
1661,370500.0
1662,313400.0
1663,326900.0
1664,369800.0
1665,282300.0
1666,319200.0
1667,342600.0
1668,328900.0
1669,308100.0
1670,322200.0
1671,277100.0
1672,339300.0
1673,287200.0
1674,238800.0
1675,230300.0
1676,240100.0
1677,237800.0
1678,384900.0
1679,345900.0
1680,322700.0
1681,262300.0
1682,302700.0
1683,209600.0
1684,209400.0
1685,229300.0
1686,208200.0
1687,214100.0
1688,238000.0
1689,232000.0
1690,240900.0
1691,239000.0
1692,277200.0
1693,215200.0
1694,217100.0
1695,166500.0
1696,259600.0
1697,186100.0
1698,286600.0
1699,295400.0
1700,271500.0
1701,268200.0
1702,234600.0
1703,232100.0
1704,252500.0
1705,294300.0
1706,341700.0
1707,244900.0
1708,206100.0
1709,243500.0
1710,224100.0
1711,297700.0
1712,260200.0
1713,233800.0
1714,222600.0
1715,228500.0
1716,188600.0
1717,199400.0
1718,155300.0
1719,241900.0
1720,232800.0
1721,175400.0
1722,148500.0
1723,172500.0
1724,217200.0
1725,253900.0
1726,212600.0
1727,158600.0
1728,203000.0
1729,178700.0
1730,152600.0
1731,134100.0
1732,148600.0
1733,118400.0
1734,117900.0
1735,156800.0
1736,111400.0
1737,241900.0
1738,252300.0
1739,227200.0
1740,244700.0
1741,233300.0
1742,199500.0
1743,211400.0
1744,292900.0
1745,194300.0
1746,177500.0
1747,213900.0
1748,208500.0
1749,154400.0
1750,133100.0
1751,262800.0
1752,130200.0
1753,137400.0
1754,184400.0
1755,186000.0
1756,122900.0
1757,125100.0
1758,158400.0
1759,150900.0
1760,165700.0
1761,155100.0
1762,180400.0
1763,210200.0
1764,123600.0
1765,136400.0
1766,191700.0
1767,185600.0
1768,145700.0
1769,155900.0
1770,173100.0
1771,120700.0
1772,123600.0
1773,139300.0
1774,162100.0
1775,152800.0
1776,127200.0
1777,103200.0
1778,166100.0
1779,149800.0
1780,166400.0
1781,126600.0
1782,98300.0
1783,162800.0
1784,131500.0
1785,140400.0
1786,138200.0
1787,181600.0
1788,106900.0
1789,124700.0
1790,110200.0
1791,188000.0
1792,137200.0
1793,129700.0
1794,173900.0
1795,149600.0
1796,166500.0
1797,124500.0
1798,136000.0
1799,102500.0
1800,144900.0
1801,114700.0
1802,123000.0
1803,151100.0
1804,163200.0
1805,135800.0
1806,116200.0
1807,113000.0
1808,114200.0
1809,135300.0
1810,131500.0
1811,90300.0
1812,93600.0
1813,105200.0
1814,89700.0
1815,63700.0
1816,113800.0
1817,133400.0
1818,155800.0
1819,163500.0
1820,99400.0
1821,105300.0
1822,155100.0
1823,64200.0
1824,123700.0
1825,130100.0
1826,142400.0
1827,92900.0
1828,107400.0
1829,127600.0
1830,116000.0
1831,117100.0
1832,113000.0
1833,122500.0
1834,151000.0
1835,121000.0
1836,91900.0
1837,114700.0
1838,109900.0
1839,111900.0
1840,155600.0
1841,154900.0
1842,95500.0
1843,159700.0
1844,178400.0
1845,138800.0
1846,166400.0
1847,184200.0
1848,78700.0
1849,123000.0
1850,124800.0
1851,161600.0
1852,124200.0
1853,170400.0
1854,188500.0
1855,181800.0
1856,239500.0
1857,154200.0
1858,125700.0
1859,111800.0
1860,177200.0
1861,111700.0
1862,304100.0
1863,298900.0
1864,298900.0
1865,341800.0
1866,308400.0
1867,210100.0
1868,292000.0
1869,214300.0
1870,237300.0
1871,270200.0
1872,232200.0
1873,262500.0
1874,158700.0
1875,201900.0
1876,211500.0
1877,217100.0
1878,215800.0
1879,159900.0
1880,131800.0
1881,244600.0
1882,249400.0
1883,201400.0
1884,208600.0
1885,235600.0
1886,277600.0
1887,221500.0
1888,235500.0
1889,221500.0
1890,142400.0
1891,152000.0
1892,101900.0
1893,119100.0
1894,137800.0
1895,148200.0
1896,134200.0
1897,136200.0
1898,120700.0
1899,170000.0
1900,160200.0
1901,171200.0
1902,160400.0
1903,198200.0
1904,162100.0
1905,193700.0
1906,147300.0
1907,208200.0
1908,104800.0
1909,158300.0
1910,134500.0
1911,206400.0
1912,266300.0
1913,156800.0
1914,64400.0
1915,341500.0
1916,61300.0
1917,238000.0
1918,146800.0
1919,175500.0
1920,135400.0
1921,336800.0
1922,324200.0
1923,236500.0
1924,293100.0
1925,239600.0
1926,355600.0
1927,140800.0
1928,175800.0
1929,132200.0
1930,149700.0
1931,157400.0
1932,150600.0
1933,216600.0
1934,197000.0
1935,197200.0
1936,224200.0
1937,196100.0
1938,185700.0
1939,266100.0
1940,193600.0
1941,192900.0
1942,194400.0
1943,220700.0
1944,349300.0
1945,343800.0
1946,143800.0
1947,285100.0
1948,162200.0
1949,239800.0
1950,191300.0
1951,252300.0
1952,215300.0
1953,213900.0
1954,173900.0
1955,134100.0
1956,288300.0
1957,140300.0
1958,269700.0
1959,143200.0
1960,113500.0
1961,137600.0
1962,102600.0
1963,109100.0
1964,110100.0
1965,137300.0
1966,117700.0
1967,309700.0
1968,344600.0
1969,345100.0
1970,353700.0
1971,377000.0
1972,342300.0
1973,314000.0
1974,331800.0
1975,375700.0
1976,275200.0
1977,311700.0
1978,318000.0
1979,312500.0
1980,229500.0
1981,319600.0
1982,241800.0
1983,223600.0
1984,220200.0
1985,234900.0
1986,206200.0
1987,231800.0
1988,222400.0
1989,228800.0
1990,241600.0
1991,256400.0
1992,240300.0
1993,205500.0
1994,228500.0
1995,206700.0
1996,269200.0
1997,297700.0
1998,278300.0
1999,286600.0
2000,276800.0
2001,290500.0
2002,237200.0
2003,254300.0
2004,317600.0
2005,253600.0
2006,220300.0
2007,232800.0
2008,253900.0
2009,232400.0
2010,219800.0
2011,172000.0
2012,202200.0
2013,227000.0
2014,229800.0
2015,245000.0
2016,222200.0
2017,221000.0
2018,152700.0
2019,135500.0
2020,83800.0
2021,118300.0
2022,173100.0
2023,130500.0
2024,282300.0
2025,300900.0
2026,190200.0
2027,191200.0
2028,166200.0
2029,175300.0
2030,265500.0
2031,241500.0
2032,258500.0
2033,237600.0
2034,185000.0
2035,239600.0
2036,207600.0
2037,207600.0
2038,263600.0
2039,251700.0
2040,266000.0
2041,244400.0
2042,202300.0
2043,172300.0
2044,153300.0
2045,180600.0
2046,126700.0
2047,142900.0
2048,156900.0
2049,127300.0
2050,175400.0
2051,112500.0
2052,123100.0
2053,162500.0
2054,123600.0
2055,136400.0
2056,138200.0
2057,142600.0
2058,206600.0
2059,144200.0
2060,146500.0
2061,166000.0
2062,119200.0
2063,137900.0
2064,138900.0
2065,123800.0
2066,161700.0
2067,137700.0
2068,114100.0
2069,78600.0
2070,113800.0
2071,138200.0
2072,147000.0
2073,154300.0
2074,172400.0
2075,164600.0
2076,107600.0
2077,154800.0
2078,118900.0
2079,132000.0
2080,98200.0
2081,114600.0
2082,120800.0
2083,134600.0
2084,99300.0
2085,113200.0
2086,126600.0
2087,120400.0
2088,103100.0
2089,87400.0
2090,125600.0
2091,101800.0
2092,111400.0
2093,105700.0
2094,123400.0
2095,122900.0
2096,76600.0
2097,113000.0
2098,128900.0
2099,65900.0
2100,84300.0
2101,91100.0
2102,129100.0
2103,108600.0
2104,115500.0
2105,153300.0
2106,65500.0
2107,155400.0
2108,105400.0
2109,94500.0
2110,137600.0
2111,126900.0
2112,129600.0
2113,115300.0
2114,113000.0
2115,142200.0
2116,112600.0
2117,136800.0
2118,120700.0
2119,100500.0
2120,122700.0
2121,86700.0
2122,128100.0
2123,80100.0
2124,129000.0
2125,134200.0
2126,157500.0
2127,136500.0
2128,123200.0
2129,93300.0
2130,109600.0
2131,118600.0
2132,84900.0
2133,106500.0
2134,130000.0
2135,86200.0
2136,82000.0
2137,104900.0
2138,129300.0
2139,147000.0
2140,145900.0
2141,173300.0
2142,140500.0
2143,165500.0
2144,106900.0
2145,159600.0
2146,146700.0
2147,182400.0
2148,147100.0
2149,170200.0
2150,220700.0
2151,123200.0
2152,178900.0
2153,173300.0
2154,121700.0
2155,155600.0
2156,257800.0
2157,224800.0
2158,242500.0
2159,232000.0
2160,243700.0
2161,234300.0
2162,304500.0
2163,343200.0
2164,263600.0
2165,207200.0
2166,166300.0
2167,228500.0
2168,222500.0
2169,231300.0
2170,230700.0
2171,158300.0
2172,145700.0
2173,170500.0
2174,220600.0
2175,277100.0
2176,284800.0
2177,230100.0
2178,232700.0
2179,169200.0
2180,185800.0
2181,209400.0
2182,221600.0
2183,203000.0
2184,126000.0
2185,152600.0
2186,146700.0
2187,181600.0
2188,187800.0
2189,206500.0
2190,85400.0
2191,76500.0
2192,109500.0
2193,138200.0
2194,111600.0
2195,132400.0
2196,127000.0
2197,137200.0
2198,146600.0
2199,180100.0
2200,163500.0
2201,156900.0
2202,201300.0
2203,193200.0
2204,177800.0
2205,132900.0
2206,181800.0
2207,225000.0
2208,225600.0
2209,198000.0
2210,125500.0
2211,94200.0
2212,102800.0
2213,96400.0
2214,149200.0
2215,93600.0
2216,135800.0
2217,64700.0
2218,90700.0
2219,73700.0
2220,83600.0
2221,342100.0
2222,313300.0
2223,267400.0
2224,208700.0
2225,141400.0
2226,162700.0
2227,219700.0
2228,310100.0
2229,296900.0
2230,176100.0
2231,288500.0
2232,182300.0
2233,210800.0
2234,290400.0
2235,258400.0
2236,261300.0
2237,300600.0
2238,219200.0
2239,115700.0
2240,180400.0
2241,167900.0
2242,123700.0
2243,131000.0
2244,121200.0
2245,131100.0
2246,152500.0
2247,126800.0
2248,134800.0
2249,133400.0
2250,121400.0
2251,140300.0
2252,142100.0
2253,180600.0
2254,190600.0
2255,201500.0
2256,193100.0
2257,204300.0
2258,167700.0
2259,183100.0
2260,127600.0
2261,196800.0
2262,220600.0
2263,348500.0
2264,369700.0
2265,151400.0
2266,287300.0
2267,315400.0
2268,369200.0
2269,167300.0
2270,210300.0
2271,208700.0
2272,235800.0
2273,172400.0
2274,186800.0
2275,172600.0
2276,227500.0
2277,164600.0
2278,123700.0
2279,150500.0
2280,106300.0
2281,186100.0
2282,192100.0
2283,107400.0
2284,136700.0
2285,120400.0
2286,127400.0
2287,352800.0
2288,279000.0
2289,299800.0
2290,373800.0
2291,328400.0
2292,350600.0
2293,374200.0
2294,333200.0
2295,385400.0
2296,264200.0
2297,375800.0
2298,351300.0
2299,300000.0
2300,302100.0
2301,354200.0
2302,248900.0
2303,240700.0
2304,261600.0
2305,241300.0
2306,222500.0
2307,234100.0
2308,231200.0
2309,287000.0
2310,254100.0
2311,225300.0
2312,202500.0
2313,206000.0
2314,230800.0
2315,226400.0
2316,235800.0
2317,218000.0
2318,258400.0
2319,239400.0
2320,200500.0
2321,248800.0
2322,227500.0
2323,223400.0
2324,231000.0
2325,227300.0
2326,215500.0
2327,226800.0
2328,246200.0
2329,206900.0
2330,194800.0
2331,321900.0
2332,326600.0
2333,279900.0
2334,257500.0
2335,276300.0
2336,273000.0
2337,204400.0
2338,245100.0
2339,225500.0
2340,355100.0
2341,223500.0
2342,231300.0
2343,235500.0
2344,216100.0
2345,220900.0
2346,218500.0
2347,204700.0
2348,261700.0
2349,205200.0
2350,336100.0
2351,262400.0
2352,241800.0
2353,244200.0
2354,164700.0
2355,168000.0
2356,185100.0
2357,204700.0
2358,217900.0
2359,150100.0
2360,115100.0
2361,141100.0
2362,247500.0
2363,158700.0
2364,168100.0
2365,220000.0
2366,238300.0
2367,242200.0
2368,229300.0
2369,215400.0
2370,173700.0
2371,189200.0
2372,191600.0
2373,277600.0
2374,279300.0
2375,241500.0
2376,246800.0
2377,255700.0
2378,156300.0
2379,192900.0
2380,160200.0
2381,189400.0
2382,195700.0
2383,193600.0
2384,242200.0
2385,175500.0
2386,142500.0
2387,128200.0
2388,101800.0
2389,147200.0
2390,165800.0
2391,163000.0
2392,119100.0
2393,167100.0
2394,151800.0
2395,183700.0
2396,148400.0
2397,175400.0
2398,137400.0
2399,87600.0
2400,87700.0
2401,108400.0
2402,158700.0
2403,121300.0
2404,175800.0
2405,179800.0
2406,134700.0
2407,141700.0
2408,144600.0
2409,127400.0
2410,146600.0
2411,110400.0
2412,148000.0
2413,134400.0
2414,139000.0
2415,147000.0
2416,117800.0
2417,145300.0
2418,132900.0
2419,135300.0
2420,123100.0
2421,139200.0
2422,112000.0
2423,125600.0
2424,153700.0
2425,191400.0
2426,147200.0
2427,153500.0
2428,189400.0
2429,117300.0
2430,142000.0
2431,117200.0
2432,177700.0
2433,151700.0
2434,145500.0
2435,155800.0
2436,124700.0
2437,112600.0
2438,127800.0
2439,108100.0
2440,113000.0
2441,82900.0
2442,90100.0
2443,131200.0
2444,148200.0
2445,83100.0
2446,130200.0
2447,188100.0
2448,133600.0
2449,111100.0
2450,123500.0
2451,151800.0
2452,143500.0
2453,85700.0
2454,123200.0
2455,122000.0
2456,105200.0
2457,114300.0
2458,139800.0
2459,106800.0
2460,133800.0
2461,121600.0
2462,122300.0
2463,119000.0
2464,138700.0
2465,145600.0
2466,118300.0
2467,159000.0
2468,73200.0
2469,70000.0
2470,143400.0
2471,182000.0
2472,118200.0
2473,106500.0
2474,77000.0
2475,178300.0
2476,119900.0
2477,107700.0
2478,133500.0
2479,96600.0
2480,171300.0
2481,141400.0
2482,119700.0
2483,122300.0
2484,126800.0
2485,133600.0
2486,163700.0
2487,173500.0
2488,160600.0
2489,139200.0
2490,146600.0
2491,81100.0
2492,216900.0
2493,177300.0
2494,125700.0
2495,86300.0
2496,236800.0
2497,150900.0
2498,117200.0
2499,103700.0
2500,133100.0
2501,124800.0
2502,148400.0
2503,95900.0
2504,164900.0
2505,233400.0
2506,258300.0
2507,274100.0
2508,256200.0
2509,225500.0
2510,212700.0
2511,179500.0
2512,221900.0
2513,246200.0
2514,253400.0
2515,149300.0
2516,208500.0
2517,160400.0
2518,173500.0
2519,249000.0
2520,233300.0
2521,207900.0
2522,246300.0
2523,127300.0
2524,157200.0
2525,138900.0
2526,148800.0
2527,135800.0
2528,133700.0
2529,157600.0
2530,128100.0
2531,226800.0
2532,227000.0
2533,225400.0
2534,236100.0
2535,260000.0
2536,250500.0
2537,246300.0
2538,225200.0
2539,201900.0
2540,212400.0
2541,194600.0
2542,218100.0
2543,147100.0
2544,117100.0
2545,122000.0
2546,151400.0
2547,132300.0
2548,171800.0
2549,198700.0
2550,444600.0
2551,183800.0
2552,142800.0
2553,94800.0
2554,90800.0
2555,132400.0
2556,100000.0
2557,111100.0
2558,173700.0
2559,150400.0
2560,152900.0
2561,161200.0
2562,139800.0
2563,139000.0
2564,174600.0
2565,170600.0
2566,186100.0
2567,144000.0
2568,193400.0
2569,216000.0
2570,118200.0
2571,182100.0
2572,143000.0
2573,217000.0
2574,224300.0
2575,135500.0
2576,117200.0
2577,147700.0
2578,79700.0
2579,75200.0
2580,93800.0
2581,122800.0
2582,133100.0
2583,298400.0
2584,181000.0
2585,224400.0
2586,223000.0
2587,180400.0
2588,151300.0
2589,156100.0
2590,239000.0
2591,202400.0
2592,239700.0
2593,295200.0
2594,159800.0
2595,235600.0
2596,279400.0
2597,233600.0
2598,297500.0
2599,340800.0
2600,142900.0
2601,181700.0
2602,98100.0
2603,130800.0
2604,115400.0
2605,106200.0
2606,194200.0
2607,237500.0
2608,191300.0
2609,213400.0
2610,124000.0
2611,110600.0
2612,165300.0
2613,144900.0
2614,122800.0
2615,171100.0
2616,174700.0
2617,181600.0
2618,237500.0
2619,167600.0
2620,217300.0
2621,182100.0
2622,194300.0
2623,247600.0
2624,305500.0
2625,253900.0
2626,188200.0
2627,137700.0
2628,386500.0
2629,394600.0
2630,360100.0
2631,372200.0
2632,363400.0
2633,282600.0
2634,345700.0
2635,172200.0
2636,180600.0
2637,229400.0
2638,265000.0
2639,168900.0
2640,142600.0
2641,107400.0
2642,189300.0
2643,109500.0
2644,129800.0
2645,113300.0
2646,101800.0
2647,109000.0
2648,127500.0
2649,149000.0
2650,104000.0
2651,143300.0
2652,343500.0
2653,246400.0
2654,283100.0
2655,364900.0
2656,339000.0
2657,336600.0
2658,325200.0
2659,308500.0
2660,361200.0
2661,318000.0
2662,345800.0
2663,278500.0
2664,274800.0
2665,308900.0
2666,287100.0
2667,221400.0
2668,220500.0
2669,224700.0
2670,283500.0
2671,236700.0
2672,233300.0
2673,214900.0
2674,212100.0
2675,225200.0
2676,231900.0
2677,205300.0
2678,234100.0
2679,279500.0
2680,271700.0
2681,326600.0
2682,283600.0
2683,361000.0
2684,302800.0
2685,281600.0
2686,283500.0
2687,280800.0
2688,230300.0
2689,213100.0
2690,304300.0
2691,199700.0
2692,175000.0
2693,237600.0
2694,165200.0
2695,225800.0
2696,219600.0
2697,198000.0
2698,218900.0
2699,174900.0
2700,166900.0
2701,201700.0
2702,141100.0
2703,106900.0
2704,136800.0
2705,110800.0
2706,110700.0
2707,129400.0
2708,123300.0
2709,100400.0
2710,130400.0
2711,254800.0
2712,329600.0
2713,172300.0
2714,171800.0
2715,192600.0
2716,183800.0
2717,242000.0
2718,210500.0
2719,183200.0
2720,162700.0
2721,124700.0
2722,170400.0
2723,165600.0
2724,137300.0
2725,131600.0
2726,151100.0
2727,180700.0
2728,198200.0
2729,155300.0
2730,152000.0
2731,124400.0
2732,139100.0
2733,136500.0
2734,163800.0
2735,135200.0
2736,135900.0
2737,97500.0
2738,125100.0
2739,146000.0
2740,155100.0
2741,138500.0
2742,181000.0
2743,172400.0
2744,167700.0
2745,163900.0
2746,135000.0
2747,161300.0
2748,111200.0
2749,145800.0
2750,130600.0
2751,157500.0
2752,193100.0
2753,151300.0
2754,186900.0
2755,126300.0
2756,118400.0
2757,91500.0
2758,115800.0
2759,147100.0
2760,122600.0
2761,141100.0
2762,134600.0
2763,158700.0
2764,150500.0
2765,218700.0
2766,122400.0
2767,80800.0
2768,133000.0
2769,150900.0
2770,120100.0
2771,105200.0
2772,103900.0
2773,176100.0
2774,123900.0
2775,105700.0
2776,141100.0
2777,145600.0
2778,109800.0
2779,120600.0
2780,75500.0
2781,82500.0
2782,98300.0
2783,99500.0
2784,127100.0
2785,148800.0
2786,73400.0
2787,104200.0
2788,85500.0
2789,143700.0
2790,117200.0
2791,119800.0
2792,64900.0
2793,143600.0
2794,107600.0
2795,105700.0
2796,87900.0
2797,138100.0
2798,91200.0
2799,99300.0
2800,84800.0
2801,86400.0
2802,118300.0
2803,126700.0
2804,107200.0
2805,94000.0
2806,105800.0
2807,168800.0
2808,167400.0
2809,136900.0
2810,135700.0
2811,156600.0
2812,176300.0
2813,159000.0
2814,142000.0
2815,99600.0
2816,192800.0
2817,187500.0
2818,152100.0
2819,211400.0
2820,142300.0
2821,136000.0
2822,175600.0
2823,210800.0
2824,210000.0
2825,150600.0
2826,159300.0
2827,124000.0
2828,237300.0
2829,188500.0
2830,238600.0
2831,206100.0
2832,236600.0
2833,312600.0
2834,252300.0
2835,237100.0
2836,230600.0
2837,141800.0
2838,154800.0
2839,217000.0
2840,195800.0
2841,222200.0
2842,257600.0
2843,176000.0
2844,152900.0
2845,114100.0
2846,244800.0
2847,227100.0
2848,225800.0
2849,207500.0
2850,275100.0
2851,206800.0
2852,233500.0
2853,244200.0
2854,184400.0
2855,197800.0
2856,234500.0
2857,207000.0
2858,214800.0
2859,133600.0
2860,162900.0
2861,131900.0
2862,245500.0
2863,165800.0
2864,262100.0
2865,176400.0
2866,169000.0
2867,113400.0
2868,94700.0
2869,97000.0
2870,164800.0
2871,99000.0
2872,52300.0
2873,110300.0
2874,122200.0
2875,102800.0
2876,169200.0
2877,143900.0
2878,145100.0
2879,135900.0
2880,107000.0
2881,139400.0
2882,163200.0
2883,184800.0
2884,207400.0
2885,185000.0
2886,219600.0
2887,81400.0
2888,155100.0
2889,67200.0
2890,77300.0
2891,124300.0
2892,57700.0
2893,77000.0
2894,72500.0
2895,338000.0
2896,302600.0
2897,202900.0
2898,130800.0
2899,220800.0
2900,165100.0
2901,186900.0
2902,212300.0
2903,313300.0
2904,330100.0
2905,78100.0
2906,194200.0
2907,135900.0
2908,147600.0
2909,140000.0
2910,92900.0
2911,95700.0
2912,168100.0
2913,93800.0
2914,90600.0
2915,91700.0
2916,93900.0
2917,149500.0
2918,138200.0
2919,225900.0
